Flight Distance,Mean,Median,Variance,Standard deviation,Standard error,,,,,,,,,,Q1,Q3,IQR,Lower fence,Upper fence,outlier status
2586,,,,,,,,,,,,,,,,,,,,Normal
1106,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
1375,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2446,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2446,,,,,,,,,,,,,,,,,,,,Normal
2446,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
1405,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
1477,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2446,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
975,,,,,,,,,,,,,,,,,,,,Normal
946,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
1345,,,,,,,,,,,,,,,,,,,,Normal
975,,,,,,,,,,,,,,,,,,,,Normal
2831,,,,,,,,,,,,,,,,,,,,Normal
3299,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2446,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
975,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2475,,,,,,,,,,,,,,,,,,,,Normal
2586,,,,,,,,,,,,,,,,,,,,Normal
2454,,,,,,,,,,,,,,,,,,,,Normal
2454,,,,,,,,,,,,,,,,,,,,Normal
2454,,,,,,,,,,,,,,,,,,,,Normal
2454,,,,,,,,,,,,,,,,,,,,Normal
2454,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
3382,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
1795,,,,,,,,,,,,,,,,,,,,Normal
3745,,,,,,,,,,,,,,,,,,,,Outlier
3052,,,,,,,,,,,,,,,,,,,,Normal
2453,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
3141,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
3831,,,,,,,,,,,,,,,,,,,,Outlier
236,,,,,,,,,,,,,,,,,,,,Normal
2119,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
2519,,,,,,,,,,,,,,,,,,,,Normal
3540,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
236,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1457,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
1592,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
801,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
3033,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
2611,,,,,,,,,,,,,,,,,,,,Normal
1814,,,,,,,,,,,,,,,,,,,,Normal
1814,,,,,,,,,,,,,,,,,,,,Normal
1814,,,,,,,,,,,,,,,,,,,,Normal
1814,,,,,,,,,,,,,,,,,,,,Normal
1814,,,,,,,,,,,,,,,,,,,,Normal
1814,,,,,,,,,,,,,,,,,,,,Normal
1814,,,,,,,,,,,,,,,,,,,,Normal
1814,,,,,,,,,,,,,,,,,,,,Normal
1814,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1347,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1244,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
755,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1157,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1214,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1829,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1332,,,,,,,,,,,,,,,,,,,,Normal
1166,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
975,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
854,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1246,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
964,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1149,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1829,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1829,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
923,,,,,,,,,,,,,,,,,,,,Normal
1274,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1829,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1466,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1829,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1491,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1829,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
223,,,,,,,,,,,,,,,,,,,,Normal
1442,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
244,,,,,,,,,,,,,,,,,,,,Normal
346,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
794,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
244,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
244,,,,,,,,,,,,,,,,,,,,Normal
226,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1829,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1829,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1829,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1081,,,,,,,,,,,,,,,,,,,,Normal
1723,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1652,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
329,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
1726,,,,,,,,,,,,,,,,,,,,Normal
1744,,,,,,,,,,,,,,,,,,,,Normal
1846,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
1394,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
1497,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
1071,,,,,,,,,,,,,,,,,,,,Normal
3845,,,,,,,,,,,,,,,,,,,,Outlier
2486,,,,,,,,,,,,,,,,,,,,Normal
1056,,,,,,,,,,,,,,,,,,,,Normal
1056,,,,,,,,,,,,,,,,,,,,Normal
1056,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
878,,,,,,,,,,,,,,,,,,,,Normal
2615,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
1277,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
986,,,,,,,,,,,,,,,,,,,,Normal
986,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2504,,,,,,,,,,,,,,,,,,,,Normal
2486,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2218,,,,,,,,,,,,,,,,,,,,Normal
2218,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2218,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
748,,,,,,,,,,,,,,,,,,,,Normal
2330,,,,,,,,,,,,,,,,,,,,Normal
2330,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2330,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2218,,,,,,,,,,,,,,,,,,,,Normal
2218,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
1452,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2267,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2267,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2330,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
745,,,,,,,,,,,,,,,,,,,,Normal
2330,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
1092,,,,,,,,,,,,,,,,,,,,Normal
790,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2218,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2218,,,,,,,,,,,,,,,,,,,,Normal
2218,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2330,,,,,,,,,,,,,,,,,,,,Normal
844,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
1096,,,,,,,,,,,,,,,,,,,,Normal
1021,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
1384,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
1259,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2218,,,,,,,,,,,,,,,,,,,,Normal
1233,,,,,,,,,,,,,,,,,,,,Normal
1498,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2330,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
1027,,,,,,,,,,,,,,,,,,,,Normal
2267,,,,,,,,,,,,,,,,,,,,Normal
1240,,,,,,,,,,,,,,,,,,,,Normal
1077,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
1135,,,,,,,,,,,,,,,,,,,,Normal
842,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
